4602,101943.59,4.38,1.83,8.52,-0.02,-0.22,0.11,-0.97
4653,101949.16,4.37,1.84,8.50,-0.02,-0.22,0.11,-0.97
4703,101946.92,4.39,1.84,8.53,-0.02,-0.22,0.11,-0.97
4753,101939.11,4.36,1.84,8.54,-0.02,-0.22,0.11,-0.97
4854,101946.92,4.38,1.82,8.53,-0.02,-0.22,0.11,-0.97
4904,101945.82,4.38,1.84,8.53,-0.02,-0.22,0.11,-0.97
4954,101939.11,4.38,1.84,8.53,-0.02,-0.22,0.11,-0.97
5004,101951.40,4.37,1.84,8.53,-0.02,-0.22,0.11,-0.97
5104,101942.49,4.38,1.84,8.50,-0.02,-0.22,0.11,-0.97
5154,101940.20,4.37,1.86,8.52,-0.02,-0.22,0.11,-0.97
5204,101943.59,4.38,1.84,8.51,-0.02,-0.22,0.11,-0.97
5254,101948.02,4.39,1.85,8.51,-0.02,-0.22,0.11,-0.97
5387,101941.35,4.37,1.83,8.51,-0.02,-0.22,0.11,-0.97
5437,101943.59,4.36,1.84,8.53,-0.02,-0.22,0.11,-0.97
5487,101936.87,4.38,1.85,8.53,-0.02,-0.22,0.11,-0.97
5537,101942.44,4.37,1.83,8.53,-0.02,-0.22,0.11,-0.97
5637,101941.35,4.36,1.84,8.53,-0.02,-0.22,0.11,-0.97
5686,101943.59,4.37,1.81,8.52,-0.02,-0.22,0.11,-0.97
5736,101939.11,4.38,1.84,8.53,-0.02,-0.22,0.11,-0.97
5786,101948.02,4.38,1.84,8.51,-0.02,-0.22,0.11,-0.97
5886,101941.35,4.36,1.85,8.51,-0.02,-0.22,0.11,-0.97
5936,101948.06,4.38,1.83,8.50,-0.02,-0.22,0.11,-0.97
5986,101944.68,4.37,1.84,8.52,-0.02,-0.22,0.11,-0.97
6036,101951.40,4.38,1.84,8.53,-0.02,-0.22,0.11,-0.97
6136,101946.92,4.37,1.85,8.52,-0.02,-0.22,0.11,-0.97
6186,101948.06,4.39,1.85,8.52,-0.02,-0.22,0.11,-0.97
6236,101942.44,4.38,1.83,8.55,-0.02,-0.22,0.11,-0.97
6286,101942.44,4.36,1.85,8.51,-0.02,-0.22,0.11,-0.97
6386,101944.73,4.38,1.84,8.53,-0.02,-0.22,0.11,-0.97
6436,101943.59,4.37,1.84,8.55,-0.02,-0.22,0.11,-0.97
6486,101945.82,4.37,1.81,8.54,-0.02,-0.22,0.11,-0.97
6536,101943.54,4.39,1.83,8.52,-0.02,-0.22,0.11,-0.97
6636,101942.44,4.36,1.85,8.53,-0.02,-0.22,0.11,-0.97
6686,101944.73,4.37,1.84,8.52,-0.02,-0.22,0.11,-0.97
6736,101940.20,4.39,1.85,8.53,-0.02,-0.22,0.11,-0.97
6786,101944.68,4.39,1.84,8.53,-0.02,-0.22,0.11,-0.97
6886,101945.82,4.39,1.82,8.52,-0.02,-0.22,0.11,-0.97
6936,101944.64,4.39,1.83,8.53,-0.02,-0.22,0.11,-0.97
6986,101943.59,4.38,1.84,8.51,-0.02,-0.22,0.11,-0.97
7036,101940.25,4.38,1.84,8.51,-0.02,-0.22,0.11,-0.97
7136,101941.35,4.37,1.85,8.52,-0.02,-0.22,0.11,-0.97
7186,101946.92,4.37,1.85,8.53,-0.02,-0.22,0.11,-0.97
7236,101950.26,4.37,1.83,8.52,-0.02,-0.22,0.11,-0.97
7286,101949.16,4.36,1.84,8.52,-0.02,-0.22,0.11,-0.97
7386,101949.16,4.38,1.84,8.53,-0.02,-0.22,0.11,-0.97
7436,101941.30,4.38,1.84,8.51,-0.02,-0.22,0.11,-0.97
7486,101944.68,4.37,1.84,8.53,-0.02,-0.22,0.11,-0.97
7536,101944.68,4.38,1.84,8.53,-0.02,-0.22,0.11,-0.97
7586,101945.82,4.37,1.85,8.53,-0.02,-0.22,0.11,-0.97
7636,101943.54,4.38,1.83,8.53,-0.02,-0.22,0.11,-0.97
7686,101943.21,4.38,1.83,8.53,-0.02,-0.22,0.11,-0.97
7736,101939.06,4.38,1.83,8.53,-0.02,-0.22,0.11,-0.97
7786,101941.30,4.38,1.83,8.50,-0.02,-0.22,0.11,-0.97
7886,101948.02,4.36,1.84,8.53,-0.02,-0.22,0.11,-0.97
7936,101946.92,4.38,1.85,8.51,-0.02,-0.22,0.11,-0.97
7987,101944.68,4.38,1.85,8.54,-0.02,-0.22,0.11,-0.97
8036,101941.35,4.37,1.82,8.54,-0.02,-0.22,0.11,-0.97
8136,101948.06,4.39,1.83,8.51,-0.02,-0.22,0.11,-0.97
8188,101943.59,4.38,1.84,8.53,-0.02,-0.22,0.11,-0.97
8236,101941.35,4.38,1.84,8.54,-0.02,-0.22,0.11,-0.97
8289,101940.25,4.37,1.84,8.53,-0.02,-0.22,0.11,-0.97
8430,101942.44,4.36,1.85,8.50,-0.02,-0.22,0.11,-0.97
8480,101948.02,4.39,1.84,8.53,-0.02,-0.22,0.11,-0.97
8530,101948.02,4.35,1.81,8.49,-0.02,-0.22,0.11,-0.97
8580,101943.54,4.36,1.86,8.52,-0.02,-0.22,0.11,-0.97
8680,101941.35,4.38,1.85,8.51,-0.02,-0.22,0.11,-0.97
8730,101946.92,4.38,1.83,8.53,-0.02,-0.22,0.11,-0.97
8780,101940.20,4.38,1.84,8.54,-0.02,-0.22,0.11,-0.97
8830,101945.78,4.38,1.84,8.55,-0.02,-0.22,0.11,-0.97
8930,101943.54,4.38,1.83,8.53,-0.02,-0.22,0.11,-0.97
8980,101942.44,4.38,1.84,8.53,-0.02,-0.22,0.11,-0.97
9030,101943.59,4.37,1.84,8.52,-0.02,-0.22,0.11,-0.97
9080,101944.68,4.38,1.86,8.53,-0.02,-0.22,0.11,-0.97
9720,101943.54,4.38,1.85,8.53,-0.02,-0.22,0.11,-0.97
9769,101945.78,4.38,1.81,8.51,-0.02,-0.22,0.11,-0.97
9819,101950.30,4.36,1.84,8.53,-0.02,-0.22,0.11,-0.97
9869,101943.54,4.39,1.83,8.51,-0.02,-0.22,0.11,-0.97
9969,101944.68,4.36,1.84,8.53,-0.02,-0.22,0.11,-0.97
10019,101942.44,4.37,1.84,8.53,-0.02,-0.22,0.11,-0.97
10069,101943.54,4.40,1.82,8.52,-0.02,-0.22,0.11,-0.97
10119,101941.35,4.37,1.84,8.52,-0.02,-0.22,0.11,-0.97
10219,101942.44,4.38,1.84,8.51,-0.02,-0.22,0.11,-0.97
10269,101948.02,4.37,1.84,8.51,-0.02,-0.22,0.11,-0.97
10319,101946.97,4.36,1.84,8.54,-0.02,-0.22,0.11,-0.97
10369,101942.44,4.38,1.86,8.53,-0.02,-0.22,0.11,-0.97
10469,101941.30,4.37,1.84,8.50,-0.02,-0.22,0.11,-0.97
10519,101946.92,4.37,1.85,8.51,-0.02,-0.22,0.11,-0.97
10569,101946.92,4.38,1.84,8.52,-0.02,-0.22,0.11,-0.97
10619,101943.63,4.40,1.85,8.53,-0.02,-0.22,0.11,-0.97
10719,101939.06,4.39,1.84,8.55,-0.02,-0.22,0.11,-0.97
10769,101942.44,4.36,1.84,8.52,-0.02,-0.22,0.11,-0.97
10819,101944.64,4.37,1.85,8.53,-0.02,-0.22,0.11,-0.97
10869,101939.11,4.38,1.83,8.52,-0.02,-0.22,0.11,-0.97
10968,101947.97,4.37,1.84,8.55,-0.02,-0.22,0.11,-0.97
11018,101937.96,4.39,1.84,8.56,-0.02,-0.22,0.11,-0.97
